"",George J. Vinc Jr.,,,,,,,,,
Bayonne Ward 3,Total 12112 7502 61.94 924,985,651,811,1787,2048,926,651,963,11
Bayonne 8th Cong Mail-In,TurnoTuot t(a%l ) 0 520 0.00 50,122,52,111,168,177,102,48,93,4
Bayonne 10th Cong Mail-In,Total 0 455 0.00 65,116,54,131,193,179,109,56,112,2
Bayonne 8th Cong Prov,Total 0 225 0.00 29,30,19,16,58,68,26,15,26,3
Bayonne 10th Cong Prov,BallotTso Ctaalst 0 261 0.00 41,20,26,17,51,49,41,15,41,4
Bayonne Mail & Prov,Total 0 1461 0.00 185,288,151,275,470,473,278,134,272,13
"",Registered,,,,,,,,,
Bayonne,Total 35585 23406 65.77 2518,3089,2032,2813,5563,6712,2902,2072,2722,42
Contest Total,35585 23406 65.77 2518,3089,2032,2813,5563,6712,2902,2072,2722,42
"",Gina Irizarry,,,,,,,,,,,,,
"",Denis F. Wilbeck,,,,,,,,,,,,,
"",Mary Jane Desmond,,,,,,,,,,,,,
Bayonne W3 D11,Total,696,458,65.80,46,64,39,49,119,103,50,34,44,2
Bayonne W3 D12,Leonard R. TKoatnatlor,685,432,63.07,68,67,64,50,132,124,68,45,82,3
Bayonne W3 D13,Total,425,261,61.41,29,24,18,23,76,61,29,26,38,3
Bayonne W3 D14,Total,611,372,60.88,51,43,40,40,105,100,51,41,31,
Bayonne W3 D15,Sharma L. MontgToomtaelry,522,301,57.66,36,37,21,24,56,68,23,19,37,
Bayonne W3 D16,Total,770,465,60.39,53,40,28,35,97,124,58,37,58,
Bayonne W3 D17,Carol R. CTroutdael n,687,402,58.52,62,39,24,40,78,125,32,21,56,
Bayonne W3 D18,Total,545,373,68.44,32,49,25,31,84,74,34,17,33,
Bayonne W3 D19,Total,932,562,60.30,81,62,28,52,117,111,46,37,59,
"",George J. Vinc Jr.,,,,,,,,,,,,,
Bayonne Ward 3,Total,12112,7502,61.94,924,985,651,811,1787,2048,926,651,963,11
Bayonne 8th Cong Mail-In,TurnoTuot t(a%l ),0,520,0.00,50,122,52,111,168,177,102,48,93,4
Bayonne 10th Cong Mail-In,Total,0,455,0.00,65,116,54,131,193,179,109,56,112,2
Bayonne 8th Cong Prov,Total,0,225,0.00,29,30,19,16,58,68,26,15,26,3
Bayonne 10th Cong Prov,BallotTso Ctaalst,0,261,0.00,41,20,26,17,51,49,41,15,41,4
Bayonne Mail & Prov,Total,0,1461,0.00,185,288,151,275,470,473,278,134,272,13
"",Registered,,,,,,,,,,,,,
Bayonne,Total,35585,23406,65.77,2518,3089,2032,2813,5563,6712,2902,2072,2722,42
Contest Total,,35585,23406,65.77,2518,3089,2032,2813,5563,6712,2902,2072,2722,42
"",,Board of Education - Bayonne 2 Yr Unexpired Term
Bayonne W1 D1 Total,,800 528 66.00 39 43 82
Bayonne W1 D2 Total,,778 499 64.14 38 60 94
Bayonne W1 D3 Total,,647 396 61.21 28 48 60
Bayonne W1 D4 Personal Choice Total,,759 482 63.50 30 58 93
Bayonne W1 D5 Total,,1076 689 64.03 46 81 116
Bayonne W1 D6 Total,,696 472 67.82 40 50 140
Charles RyanBayonne W1 D7 Total,,841 540 64.21 48 70 105
Bayonne W1 D8 Total,,600 401 66.83 22 49 110
Bayonne W1 D9 Maria Valado Total,,719 455 63.28 36 62 95
Bayonne W1 D10 Total,,1046 682 65.20 57 105 166
Bayonne W1 D11 Total,,571 358 62.70 36 54 59
John R. Cupo,,
Bayonne W1 D12 Total,,757 446 58.92 48 58 88
Bayonne W1 D13 Total,,891 518 58.14 55 73 73 1
Bayonne W1 D14 Turnout (%) Total,,706 435 61.61 34 71 98 1
Bayonne W1 D15 Total,,578 331 57.27 24 46 66
Bayonne W1 D16 Total,,787 469 59.59 43 58 65
Bayonne Ward 1 Ballots Cast Total,,12252 7701 62.86 624 986 1510 2
Bayonne W2 D1 Total,,676 453 67.01 39 55 82 1
Bayonne W2 D2 Registered Total,,713 424 59.47 34 68 58
Bayonne W2 D3 Total,,755 432 57.22 34 63 35
Bayonne W2 D4 Total,,704 403 57.24 27 73 47
Bayonne W2 D5 Total,,713 417 58.49 35 63 38
Bayonne W2 D6 Total,,735 473 64.35 38 61 65
Bayonne W2 D7 Total,,617 384 62.24 22 56 64 1
Bayonne W2 D8 Total,,671 417 62.15 32 77 93
Bayonne W2 D9 Total,,658 411 62.46 33 65 81
Bayonne W2 D10 Total,,612 327 53.43 24 34 32
Bayonne W2 D11 Total,,622 364 58.52 28 46 64
Bayonne W2 D12 Total,,746 429 57.51 36 81 60
Bayonne W2 D13 Total,,782 467 59.72 37 79 86
Bayonne W2 D14 Total,,369 209 56.64 21 27 30
Bayonne W2 D15 Total,,1071 656 61.25 51 71 97 1
Bayonne W2 D16 Total,,777 476 61.26 47 54 37
Bayonne Ward 2 Total,,11221 6742 60.08 538 973 969 3
Bayonne W3 D1 Total,,704 431 61.22 30 83 68
Bayonne W3 D2 Total,,428 263 61.45 20 51 52
Bayonne W3 D3 Total,,777 451 58.04 32 100 56
Bayonne W3 D4 Total,,549 360 65.57 31 90 51
Bayonne W3 D5 Total,,533 366 68.67 38 57 87
Bayonne W3 D6 Total,,541 339 62.66 43 56 60
Bayonne W3 D7 Total,,834 498 59.71 45 94 77
Bayonne W3 D8 Total,,686 424 61.81 42 62 111
Bayonne W3 D9 Total,,601 366 60.90 22 80 78
Bayonne W3 D10 Total,,586 378 64.51 29 66 60
Bayonne W3 D11 Total,,696 458 65.80 33 49 72
Bayonne W3 D12 Total,,685 432 63.07 56 72 94 1
Bayonne W1 D1 Total,,800,528,66.00,39,43,82,
Bayonne W1 D2 Total,,778,499,64.14,38,60,94,
Bayonne W1 D3 Total,,647,396,61.21,28,48,60,
Bayonne W1 D4 Personal Choice Total,,759,482,63.50,30,58,93,
Bayonne W1 D5 Total,,1076,689,64.03,46,81,116,
Bayonne W1 D6 Total,,696,472,67.82,40,50,140,
Charles RyanBayonne W1 D7 Total,,841,540,64.21,48,70,105,
Bayonne W1 D8 Total,,600,401,66.83,22,49,110,
Bayonne W1 D9 Maria Valado Total,,719,455,63.28,36,62,95,
Bayonne W1 D10 Total,,1046,682,65.20,57,105,166,
Bayonne W1 D11 Total,,571,358,62.70,36,54,59,
John R. Cupo,,,,,,,,
Bayonne W1 D12 Total,,757,446,58.92,48,58,88,
Bayonne W1 D13 Total,,891,518,58.14,55,73,73,1
Bayonne W1 D14 Turnout (%)Total,,706,435,61.61,34,71,98,1
Bayonne W1 D15 Total,,578,331,57.27,24,46,66,
Bayonne W1 D16 Total,,787,469,59.59,43,58,65,
Bayonne Ward 1 Ballots Cast Total,,12252,7701,62.86,624,986,1510,2
Bayonne W2 D1 Total,,676,453,67.01,39,55,82,1
Bayonne W2 D2 Registered Total,,713,424,59.47,34,68,58,
Bayonne W2 D3 Total,,755,432,57.22,34,63,35,
Bayonne W2 D4 Total,,704,403,57.24,27,73,47,
Bayonne W2 D5 Total,,713,417,58.49,35,63,38,
Bayonne W2 D6 Total,,735,473,64.35,38,61,65,
Bayonne W2 D7 Total,,617,384,62.24,22,56,64,1
Bayonne W2 D8 Total,,671,417,62.15,32,77,93,
Bayonne W2 D9 Total,,658,411,62.46,33,65,81,
Bayonne W2 D10 Total,,612,327,53.43,24,34,32,
Bayonne W2 D11 Total,,622,364,58.52,28,46,64,
Bayonne W2 D12 Total,,746,429,57.51,36,81,60,
Bayonne W2 D13 Total,,782,467,59.72,37,79,86,
Bayonne W2 D14 Total,,369,209,56.64,21,27,30,
Bayonne W2 D15 Total,,1071,656,61.25,51,71,97,1
Bayonne W2 D16 Total,,777,476,61.26,47,54,37,
Bayonne Ward 2 Total,,11221,6742,60.08,538,973,969,3
Bayonne W3 D1 Total,,704,431,61.22,30,83,68,
Bayonne W3 D2 Total,,428,263,61.45,20,51,52,
Bayonne W3 D3 Total,,777,451,58.04,32,100,56,
Bayonne W3 D4 Total,,549,360,65.57,31,90,51,
Bayonne W3 D5 Total,,533,366,68.67,38,57,87,
Bayonne W3 D6 Total,,541,339,62.66,43,56,60,
Bayonne W3 D7 Total,,834,498,59.71,45,94,77,
Bayonne W3 D8 Total,,686,424,61.81,42,62,111,
Bayonne W3 D9 Total,,601,366,60.90,22,80,78,
Bayonne W3 D10 Total,,586,378,64.51,29,66,60,
Bayonne W3 D11 Total,,696,458,65.80,33,49,72,
Bayonne W3 D12 Total,,685,432,63.07,56,72,94,1
"",,Board of Education - Bayonne 2 Yr Unexpired Term
Bayonne W3 D13 Total,,425 261 61.41 13 41 39 2
Bayonne W3 D14 Total,,611 372 60.88 38 64 57
Bayonne W3 D15 Total,,522 301 57.66 20 36 43
Bayonne W3 D16 Personal Choice Total,,770 465 60.39 42 56 51
Bayonne W3 D17 Total,,687 402 58.52 22 83 62
Bayonne W3 D18 Total,,545 373 68.44 25 60 51
Charles RyanBayonne W3 D19 Total,,932 562 60.30 54 82 65
Bayonne Ward 3 Maria Valado Total,,12112 7502 61.94 635 1282 1234 3
Bayonne 8th Cong Mail-In Total,,0 520 0.00 88 83 125 1
Bayonne 10th Cong Mail-In John R. Cupo Total,,0 455 0.00 97 111 127
Bayonne 8th Cong Prov Total,,0 225 0.00 22 45 33 1
Bayonne 10th Cong Prov Total,,0 261 0.00 32 55 36 1
Turnout (%),,
Bayonne Mail & Prov Total,,0 1461 0.00 239 294 321 3
Bayonne Ballots Cast Total,,35585 23406 65.77 2036 3535 4034 11
Contest Total Registered,,35585 23406 65.77 2036 3535 4034 11
Bayonne W3 D13 Total,,425,261,61.41,13,41,39,2
Bayonne W3 D14 Total,,611,372,60.88,38,64,57,
Bayonne W3 D15 Total,,522,301,57.66,20,36,43,
Bayonne W3 D16 Personal Choice Total,,770,465,60.39,42,56,51,
Bayonne W3 D17 Total,,687,402,58.52,22,83,62,
Bayonne W3 D18 Total,,545,373,68.44,25,60,51,
Charles RyanBayonne W3 D19 Total,,932,562,60.30,54,82,65,
Bayonne Ward 3 Maria Valado Total,,12112,7502,61.94,635,1282,1234,3
Bayonne 8th Cong Mail-In Total,,0,520,0.00,88,83,125,1
Bayonne 10th Cong Mail-In John R. Cupo Total,,0,455,0.00,97,111,127,
Bayonne 8th Cong Prov Total,,0,225,0.00,22,45,33,1
Bayonne 10th Cong Prov Total,,0,261,0.00,32,55,36,1
Turnout (%),,,,,,,,
Bayonne Mail & Prov Total,,0,1461,0.00,239,294,321,3
Bayonne Ballots Cast Total,,35585,23406,65.77,2036,3535,4034,11
Contest Total Registered,,35585,23406,65.77,2036,3535,4034,11
"",,Board of Education - Guttenberg,,,,,,
"",Personal Choice,,,,,,,
"",Mark R. Rogers,,,,,,,
Guttenberg W1 D1,Jason AydeloTttotal,755 445 58.94 111,117,73,81,62,77,2
Guttenberg W1 D2,Total,910 533 58.57 182,106,55,55,140,166,
Guttenberg W1 D3,Total,935 541 57.86 170,116,71,51,96,115,
Lourdes P. GomezGuttenberg W1 D4,Total,513 307 59.84 126,76,48,39,85,95,
Guttenberg W1 D5,Total,781 470 60.18 132,87,55,33,111,109,1
Guttenberg W1 D6,Elsa A. SchwaTrzotal,1458 956 65.57 122,225,248,171,69,89,5
Guttenberg Ward 1,Total,5352 3252 60.76 843,727,550,430,563,651,8
"",Marisol Montanez,,,,,,,
Guttenberg Mail-In,Total,0 114 0.00 25,41,44,37,11,24,1
Guttenberg Prov,William HokieTnotal,0 120 0.00 19,18,15,12,10,15,1
Guttenberg Mail & Prov,Total,0 234 0.00 44,59,59,49,21,39,2
"",Turnout (%),,,,,,,
Guttenberg,Total,5352 3486 65.13 887,786,609,479,584,690,10
"",Ballots Cast,,,,,,,
Contest Total,,5352 3486 65.13 887,786,609,479,584,690,10
"",Registered,,,,,,,
"",Board of Education - Hoboken,,,,,,
"",Personal Choice,,,,,,
"",Francis Chipper Benway,,,,,,
"",Jennifer Rossini,,,,,,
Hoboken W1 D1,Total 650 376 57.85 67,52,54,49,43,45,
Hoboken W1 D2,Irene STobtaollov 1430 905 63.29 287,221,277,239,261,244,1
Hoboken W1 D3,Total 646 350 54.18 83,58,53,57,31,36,3
Hoboken W1 D4,Total 753 415 55.11 116,85,95,86,79,55,
"",Jessica Nelson,,,,,,
Hoboken W1 D5,Total 1021 603 59.06 184,133,107,134,92,70,1
Hoboken W1 D6,Total 1352 814 60.21 287,248,149,230,137,97,4
"",Sheillah Dallara,,,,,,
Hoboken Ward 1,Total 5852 3463 59.18 1024,797,735,795,643,547,9
Hoboken W2 D1,Jennifer AT. oEtvaalns 1192 730 61.24 299,282,163,266,135,117,
Hoboken W2 D2,Total 1115 720 64.57 293,254,196,249,191,172,1
Hoboken W2 D3,Total 945 569 60.21 205,187,141,176,129,119,3
Hoboken W2 D4,TurnTooutta (l%) 1091 653 59.85 172,128,138,120,111,103,
Hoboken W2 D5,Total 1035 610 58.94 239,199,101,202,89,67,1
Hoboken W2 D6,Total 1722 1154 67.02 506,433,195,418,157,110,2
"",Ballots Cast,,,,,,
Hoboken Ward 2,Total 7100 4436 62.48 1714,1483,934,1431,812,688,7
Hoboken W3 D1,RegTiostearled 881 517 58.68 113,89,143,93,129,126,3
Hoboken W3 D2,Total 892 566 63.45 148,111,195,116,188,190,1
Hoboken W3 D3,Total 861 543 63.07 140,121,124,120,129,157,1
Hoboken W3 D4,Total 945 538 56.93 191,166,113,139,100,85,
Hoboken W3 D5,Total 978 571 58.38 190,150,110,132,94,86,1
Hoboken W3 D6,Total 1004 629 62.65 199,157,150,153,125,121,
Hoboken W3 D7,Total 920 584 63.48 175,160,102,149,84,77,1
Hoboken Ward 3,Total 6481 3948 60.92 1156,954,937,902,849,842,7
Hoboken W4 D1,Total 931 580 62.30 190,158,87,141,78,58,5
Hoboken W4 D2,Total 920 572 62.17 213,164,96,163,82,75,1
Hoboken W4 D3,Total 1040 535 51.44 102,71,124,76,105,100,1
Hoboken W4 D4,Total 937 511 54.54 82,61,173,62,159,165,
Hoboken W4 D5,Total 722 433 59.97 163,131,74,120,53,47,4
Hoboken W4 D6,Total 917 523 57.03 165,131,115,104,95,85,
Hoboken W4 D7,Total 1024 601 58.69 189,140,126,128,108,93,1
Hoboken Ward 4,Total 6491 3755 57.85 1104,856,795,794,680,623,12
Hoboken W5 D1,Total 643 388 60.34 162,140,81,148,75,74,
Hoboken W5 D2,Total 617 408 66.13 186,170,96,161,89,67,
Hoboken W5 D3,Total 782 504 64.45 224,200,109,188,112,92,
Hoboken W5 D4,Total 640 389 60.78 153,123,99,116,79,61,
Hoboken W5 D5,Total 727 470 64.65 181,161,102,152,79,77,
Hoboken W5 D6,Total 2026 1267 62.54 587,513,259,481,215,199,3
Hoboken W5 D7,Total 1300 825 63.46 300,233,197,242,173,162,1
Hoboken Ward 5,Total 6735 4251 63.12 1793,1540,943,1488,822,732,4
Hoboken W6 D1,Total 656 403 61.43 141,121,76,115,65,61,1
"",Personal Choice,,,,,,,,,,
"",Francis Chipper Benway,,,,,,,,,,
"",Jennifer Rossini,,,,,,,,,,
Hoboken W1 D1,Total,650,376,57.85,67,52,54,49,43,45,
Hoboken W1 D2,Irene STobtaollov,1430,905,63.29,287,221,277,239,261,244,1
Hoboken W1 D3,Total,646,350,54.18,83,58,53,57,31,36,3
Hoboken W1 D4,Total,753,415,55.11,116,85,95,86,79,55,
"",Jessica Nelson,,,,,,,,,,
Hoboken W1 D5,Total,1021,603,59.06,184,133,107,134,92,70,1
Hoboken W1 D6,Total,1352,814,60.21,287,248,149,230,137,97,4
"",Sheillah Dallara,,,,,,,,,,
Hoboken Ward 1,Total,5852,3463,59.18,1024,797,735,795,643,547,9
Hoboken W2 D1,Jennifer AT. oEtvaalns,1192,730,61.24,299,282,163,266,135,117,
Hoboken W2 D2,Total,1115,720,64.57,293,254,196,249,191,172,1
Hoboken W2 D3,Total,945,569,60.21,205,187,141,176,129,119,3
Hoboken W2 D4,TurnTooutta (l%),1091,653,59.85,172,128,138,120,111,103,
Hoboken W2 D5,Total,1035,610,58.94,239,199,101,202,89,67,1
Hoboken W2 D6,Total,1722,1154,67.02,506,433,195,418,157,110,2
"",Ballots Cast,,,,,,,,,,
Hoboken Ward 2,Total,7100,4436,62.48,1714,1483,934,1431,812,688,7
Hoboken W3 D1,RegTiostearled,881,517,58.68,113,89,143,93,129,126,3
Hoboken W3 D2,Total,892,566,63.45,148,111,195,116,188,190,1
Hoboken W3 D3,Total,861,543,63.07,140,121,124,120,129,157,1
Hoboken W3 D4,Total,945,538,56.93,191,166,113,139,100,85,
Hoboken W3 D5,Total,978,571,58.38,190,150,110,132,94,86,1
Hoboken W3 D6,Total,1004,629,62.65,199,157,150,153,125,121,
Hoboken W3 D7,Total,920,584,63.48,175,160,102,149,84,77,1
Hoboken Ward 3,Total,6481,3948,60.92,1156,954,937,902,849,842,7
Hoboken W4 D1,Total,931,580,62.30,190,158,87,141,78,58,5
Hoboken W4 D2,Total,920,572,62.17,213,164,96,163,82,75,1
Hoboken W4 D3,Total,1040,535,51.44,102,71,124,76,105,100,1
Hoboken W4 D4,Total,937,511,54.54,82,61,173,62,159,165,
Hoboken W4 D5,Total,722,433,59.97,163,131,74,120,53,47,4
Hoboken W4 D6,Total,917,523,57.03,165,131,115,104,95,85,
Hoboken W4 D7,Total,1024,601,58.69,189,140,126,128,108,93,1
Hoboken Ward 4,Total,6491,3755,57.85,1104,856,795,794,680,623,12
Hoboken W5 D1,Total,643,388,60.34,162,140,81,148,75,74,
Hoboken W5 D2,Total,617,408,66.13,186,170,96,161,89,67,
Hoboken W5 D3,Total,782,504,64.45,224,200,109,188,112,92,
Hoboken W5 D4,Total,640,389,60.78,153,123,99,116,79,61,
Hoboken W5 D5,Total,727,470,64.65,181,161,102,152,79,77,
Hoboken W5 D6,Total,2026,1267,62.54,587,513,259,481,215,199,3
Hoboken W5 D7,Total,1300,825,63.46,300,233,197,242,173,162,1
Hoboken Ward 5,Total,6735,4251,63.12,1793,1540,943,1488,822,732,4
Hoboken W6 D1,Total,656,403,61.43,141,121,76,115,65,61,1
"",Board of Education - Hoboken,,,,,,
"",Personal Choice,,,,,,
"",Francis Chipper Benway,,,,,,
"",Jennifer Rossini,,,,,,
Hoboken W6 D2,Total 361 123 34.07 33,21,21,25,21,17,
Hoboken W6 D3,Irene STobtaollov 794 486 61.21 205,181,110,168,97,83,1
Hoboken W6 D4,Total 773 495 64.04 160,138,151,146,139,155,
Hoboken W6 D5,Total 808 526 65.10 183,157,108,166,103,98,1
"",Jessica Nelson,,,,,,
Hoboken W6 D6,Total 1366 770 56.37 285,238,137,219,117,97,1
Hoboken W6 D7,Total 855 500 58.48 177,154,106,143,91,75,
"",Sheillah Dallara,,,,,,
Hoboken Ward 6,Total 5613 3303 58.85 1184,1010,709,982,633,586,4
Hoboken Mail-In,Jennifer AT. oEtvaalns 0 1732 0.00 684,518,578,491,555,522,32
Hoboken Prov,Total 0 764 0.00 216,156,161,146,146,108,14
Hoboken Mail & Prov,TurnTooutta (l%) 0 2496 0.00 900,674,739,637,701,630,46
Hoboken,Total 38272 25652 67.03 8875,7314,5792,7029,5140,4648,89
"",Ballots Cast,,,,,,
Contest Total,38272 25652 67.03 8875,7314,5792,7029,5140,4648,89
"",Registered,,,,,,
"",,Board of Education - Jersey City,,,,,,,,,
"",Asmaa Abdalla,,,,,,,,,,
"",Kimberly Goycochea,,,,,,,,,,
"",Mussab Ali,,,,,,,,,,
"",Luis Felipe Fernandez,,,,,,,,,,
Jersey City WA D1,Total,1044 651 62.36 156 36,,167,29,101,49,35,74,132,79
Jersey City WA D2,Total,1837 1234 67.17 353 94,,356,108,205,82,54,173,304,217
Jersey City WA D3,Mark RTowotaanl,1038 566 54.53 111 40,,125,17,100,40,29,73,94,83
Jersey City WA D4,Total,703 433 61.59 111 15,,116,20,58,20,11,32,98,59
Jersey City WA D5,Angel L. VaTleonttainl,589 341 57.89 91 25,,104,19,44,21,18,34,92,58
Jersey City WA D6,Total,510 279 54.71 77 23,,82,22,30,22,14,21,60,25
Jersey City WA D7,Total,855 499 58.36 124 33,,114,23,81,28,25,54,103,67
"",Natalia Ioffe,,,,,,,,,,
Jersey City WA D8,Total,619 359 58.00 88 27,,93,18,58,25,12,47,71,52
Jersey City WA D9,Total,722 430 59.56 115 27,,116,17,42,13,6,41,97,40
Jersey City WA D10,Sudhan ThoTmotasl,613 345 56.28 68 21,,76,17,54,14,10,41,50,44
Jersey City WA D11,Total,614 351 57.17 49 16,,57,9,71,11,7,59,39,60
Jersey City WA D12,Total,597 359 60.13 70 16,,64,20,39,21,11,32,65,33
Jersey City WA D13,TurnouTt o(t%al),629 348 55.33 71 29,,89,14,90,17,13,67,62,74
Jersey City WA D14,Total,560 298 53.21 60 17,,68,9,57,14,8,42,47,39
Jersey City WA D15,Total,726 443 61.02 100 24,,117,24,71,27,11,49,111,63
Jersey City WA D16,BallotsT Coataslt,541 281 51.94 52 14,,44,7,86,20,10,65,32,58
Jersey City WA D17,Total,643 329 51.17 85 17,,91,17,55,30,7,38,63,39
Jersey City WA D18,Total,715 468 65.45 144 65,,152,30,82,45,22,51,90,55
Jersey City WA D19,RegisTteorteadl,852 493 57.86 186 46,,179,23,70,51,14,48,111,57
Jersey City WA D20,Total,656 359 54.73 113 30,,102,14,64,15,13,41,79,44
Jersey City WA D21,Total,786 478 60.81 112 24,,106,13,55,18,5,47,86,48
Jersey City WA D22,Total,663 350 52.79 58 12,,52,8,53,12,6,39,32,43
Jersey City WA D23,Total,574 337 58.71 72 19,,78,10,52,30,27,51,72,58
Jersey City WA D24,Total,767 424 55.28 89 25,,90,12,95,26,15,64,81,69
Jersey City WA D25,Total,464 261 56.25 67 15,,64,6,62,27,15,40,68,41
Jersey City WA D26,Total,699 399 57.08 94 37,,94,18,71,26,22,58,75,59
Jersey City WA D27,Total,528 299 56.63 78 20,,74,16,44,35,13,34,65,30
Jersey City WA D28,Total,690 411 59.57 100 33,,119,16,86,48,21,66,94,62
Jersey City WA D29,Total,751 432 57.52 85 31,,96,20,71,25,18,68,89,74
Jersey City WA D30,Total,498 320 64.26 108 22,,134,21,39,10,11,31,123,57
Jersey City WA D31,Total,979 528 53.93 128 36,,128,23,101,45,22,78,96,79
Jersey City WA D32,Total,752 400 53.19 81 31,,84,15,48,14,11,32,51,42
Jersey City WA D33,Total,662 452 68.28 103 30,,98,22,81,21,14,69,74,77
Jersey City WA D34,Total,947 573 60.51 150 68,,123,49,61,30,36,56,114,92
Jersey City Ward A,Total,24823 14530 58.53 3549 1018,,3652,706,2377,932,566,1815,2920,2077
Jersey City WB D1,Total,646 405 62.69 104 32,,101,30,59,54,26,57,93,57
Jersey City WB D2,Total,638 368 57.68 99 34,,114,26,77,33,13,54,88,76
Jersey City WB D3,Total,511 259 50.68 68 13,,62,11,43,23,9,41,55,33
Jersey City WB D4,Total,542 292 53.87 96 16,,105,13,32,35,6,41,69,34
Jersey City WB D5,Total,707 335 47.38 75 27,,65,30,59,42,24,53,64,65
Jersey City WB D6,Total,681 370 54.33 82 11,,88,17,44,122,31,84,72,52
Jersey City WB D7,Total,645 369 57.21 98 31,,91,30,71,44,18,67,74,54
Jersey City WB D8,Total,917 523 57.03 105 28,,91,27,63,79,37,83,60,60
Jersey City WB D9,Total,820 457 55.73 108 32,,105,23,70,36,16,48,78,54
Jersey City WB D10,Total,534 270 50.56 56 14,,56,19,53,23,17,39,38,55
Jersey City WB D11,Total,990 523 52.83 120 35,,102,25,57,30,14,51,78,54
"",,Board of Education - Jersey City,,,,,,,,,
"",Asmaa Abdalla,,,,,,,,,,
"",Kimberly Goycochea,,,,,,,,,,
"",Mussab Ali,,,,,,,,,,
"",Luis Felipe Fernandez,,,,,,,,,,
Jersey City WB D12,Total,1134 653 57.58 133,39,142,35,145,57,27,94,95,92
Jersey City WB D13,Total,1013 541 53.41 113,36,122,30,102,40,24,72,93,73
Jersey City WB D14,Mark RTowotaanl,586 312 53.24 70,15,57,8,61,16,10,36,39,33
Jersey City WB D15,Total,15 8 53.33 1,,2,,3,,,,2,
Jersey City WB D16,Angel L. VaTleonttainl,524 322 61.45 78,17,81,38,73,53,34,61,77,80
Jersey City WB D17,Total,647 362 55.95 64,13,58,16,56,28,9,51,50,37
Jersey City WB D18,Total,563 331 58.79 55,18,63,16,62,23,16,53,56,57
"",Natalia Ioffe,,,,,,,,,,
Jersey City WB D19,Total,595 347 58.32 107,60,114,18,60,33,16,57,74,58
Jersey City WB D20,Total,466 294 63.09 53,15,55,5,37,18,10,30,56,25
Jersey City WB D21,Sudhan ThoTmotasl,442 256 57.92 48,14,51,10,60,33,8,56,43,53
Jersey City WB D22,Total,424 277 65.33 50,26,48,18,51,18,16,37,52,41
Jersey City WB D23,Total,573 314 54.80 56,25,55,14,34,24,16,24,35,37
Jersey City WB D24,TurnouTt o(t%al),373 215 57.64 60,14,52,12,29,33,18,27,42,35
Jersey City WB D25,Total,785 427 54.39 89,27,89,14,70,51,27,65,65,58
Jersey City WB D26,Total,293 189 64.51 28,2,28,8,16,6,2,10,18,14
Jersey City WB D27,BallotsT Coataslt,550 270 49.09 69,18,69,11,37,23,13,36,39,29
Jersey City WB D28,Total,798 463 58.02 109,21,96,21,90,38,24,56,85,59
Jersey City WB D29,Total,722 379 52.49 96,28,107,32,81,38,24,60,75,73
Jersey City WB D30,RegisTteorteadl,505 264 52.28 65,7,55,8,53,19,9,33,39,39
Jersey City WB D31,Total,482 263 54.56 66,25,62,19,45,17,13,14,42,21
Jersey City WB D32,Total,598 308 51.51 57,13,71,16,66,19,11,51,46,61
Jersey City WB D33,Total,938 477 50.85 111,35,146,39,81,35,23,45,91,66
Jersey City Ward B,Total,20657 11443 55.40 2589,741,2603,639,1940,1143,561,1586,1983,1635
Jersey City WC D1,Total,766 453 59.14 102,34,110,35,61,44,23,45,92,54
Jersey City WC D2,Total,514 281 54.67 108,27,92,18,43,46,29,30,77,32
Jersey City WC D3,Total,578 330 57.09 101,27,100,10,53,35,21,46,93,49
Jersey City WC D4,Total,399 219 54.89 63,6,88,32,38,29,13,40,80,31
Jersey City WC D5,Total,459 275 59.91 50,16,57,21,33,11,7,28,37,34
Jersey City WC D6,Total,581 256 44.06 52,18,40,8,45,21,19,44,33,48
Jersey City WC D7,Total,411 198 48.18 62,28,58,18,33,19,11,29,33,30
Jersey City WC D8,Total,528 281 53.22 57,24,51,21,54,25,20,48,43,50
Jersey City WC D9,Total,886 467 52.71 113,34,105,22,57,55,30,62,70,40
Jersey City WC D10,Total,1317 658 49.96 126,45,129,28,87,84,44,93,95,84
Jersey City WC D11,Total,495 256 51.72 38,9,36,6,21,109,50,64,22,17
Jersey City WC D12,Total,506 256 50.59 64,25,58,18,44,26,18,42,50,37
Jersey City WC D13,Total,598 323 54.01 90,26,89,20,54,20,22,47,65,61
Jersey City WC D14,Total,831 483 58.12 107,47,94,38,87,54,31,71,80,106
Jersey City WC D15,Total,582 316 54.30 76,17,68,16,44,45,18,36,54,38
Jersey City WC D16,Total,624 346 55.45 98,18,100,16,57,25,24,46,78,52
Jersey City WC D17,Total,531 290 54.61 63,22,75,18,52,26,24,30,59,35
Jersey City WC D18,Total,888 503 56.64 116,39,111,18,93,36,16,71,101,81
Jersey City WC D19,Total,540 290 53.70 88,30,80,21,61,30,18,40,60,51
Jersey City WC D20,Total,667 364 54.57 75,24,71,18,61,49,18,55,55,53
Jersey City WC D21,Total,367 175 47.68 61,11,48,16,31,13,6,22,33,33
Jersey City WC D22,Total,506 299 59.09 66,36,66,22,55,17,20,45,58,52
Jersey City WC D23,Total,933 528 56.59 140,38,147,31,76,34,21,61,114,68
"",Kimberly Goycochea,,,,,,,,,,,,,
"",Mussab Ali,,,,,,,,,,,,,
"",Luis Felipe Fernandez,,,,,,,,,,,,,
Jersey City WB D12,Total,1134,653,57.58,133,39,142,35,145,57,27,94,95,92
